LineID,SITE,YEAR,GR50,FL50,TC_EOS,HT_EOS,BIOMASS,Envi
95,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
96,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
102,CLMB,2016,109,200,143,144,0.3202052,CLMB_2016
103,CLMB,2016,95,200,201,159,0.91087174,CLMB_2016
105,CLMB,2016,119,207,124,191,0.4932813,CLMB_2016
106,CLMB,2016,109,193,198,162,0.767104118,CLMB_2016
107,CLMB,2016,106,197,77,165,0.406776312,CLMB_2016
108,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
110,CLMB,2016,111,183,95,160,0.357655285,CLMB_2016
111,CLMB,2016,99,176,121,149,0.32626793,CLMB_2016
112,CLMB,2016,103,190,109,162,0.40222134,CLMB_2016
113,CLMB,2016,112,200,97,160,0.523535194,CLMB_2016
114,CLMB,2016,134,209,50,161,0.206636356,CLMB_2016
116,CLMB,2016,109,200,188,172,0.74954219,CLMB_2016
120,CLMB,2016,103,187,145,163,0.445344873,CLMB_2016
127,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
135,CLMB,2016,119,197,171,168,0.999674244,CLMB_2016
139,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
141,CLMB,2016,123,190,84,154,0.251334584,CLMB_2016
144,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
146,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
147,CLMB,2016,103,193,121,155,0.721918177,CLMB_2016
148,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
150,CLMB,2016,120,179,104,141,0.279510746,CLMB_2016
152,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
157,CLMB,2016,127,207,98,130,0.187876686,CLMB_2016
160,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
163,CLMB,2016,116,197,52,134,0.203480523,CLMB_2016
170,CLMB,2016,118,187,86,147,0.389276716,CLMB_2016
171,CLMB,2016,118,197,93,139,0.388338414,CLMB_2016
178,CLMB,2016,111,204,96,159,0.529190667,CLMB_2016
180,CLMB,2016,109,190,162,153,0.6123492,CLMB_2016
182,CLMB,2016,112,202,116,183,0.516253163,CLMB_2016
184,CLMB,2016,111,193,131,142,0.643483325,CLMB_2016
211,CLMB,2016,116,204,201,161,0.593579876,CLMB_2016
213,CLMB,2016,110,210,117,190,0.39590693,CLMB_2016
214,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
217,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
218,CLMB,2016,103,209,153,150,0.617426722,CLMB_2016
219,CLMB,2016,119,209,54,136,0.107268378,CLMB_2016
220,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
221,CLMB,2016,113,181,91,146,0.307794571,CLMB_2016
226,CLMB,2016,116,202,88,141,0.301432502,CLMB_2016
229,CLMB,2016,117,197,81,157,0.468267035,CLMB_2016
230,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
232,CLMB,2016,116,197,114,164,0.447014916,CLMB_2016
235,CLMB,2016,109,188.5,145.5,143,0.394975063,CLMB_2016
238,CLMB,2016,110,193,152,151,0.669128624,CLMB_2016
240,CLMB,2016,116,190,137,154,0.647770148,CLMB_2016
256,CLMB,2016,121,207,111,171,0.518687646,CLMB_2016
263,CLMB,2016,109,202,140,160,0.632810143,CLMB_2016
265,CLMB,2016,112,190,169,141,0.41198554,CLMB_2016
267,CLMB,2016,110,197,73,161,0.498640521,CLMB_2016
268,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
285,CLMB,2016,112,202,167,174,1.10267011,CLMB_2016
302,CLMB,2016,109,174,174,160,0.558601655,CLMB_2016
303,CLMB,2016,127,207,101,180,0.40369688,CLMB_2016
304,CLMB,2016,110,193,223,151,0.553630784,CLMB_2016
305,CLMB,2016,114,190,170,161,0.481877793,CLMB_2016
306,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
308,CLMB,2016,109,200,133,144,0.378772701,CLMB_2016
311,CLMB,2016,112,193,74,137,0.15592225,CLMB_2016
313,CLMB,2016,117,193,141,181,0.453794496,CLMB_2016
314,CLMB,2016,110,176,115,145,0.40140885,CLMB_2016
315,CLMB,2016,110,193,174,161,0.580689087,CLMB_2016
316,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
318,CLMB,2016,109,193,144,159,0.454481396,CLMB_2016
319,CLMB,2016,112,179,84,140,0.273469959,CLMB_2016
1,CLMB,2016,120,172,86,126,0.208459302,CLMB_2016
3,CLMB,2016,109,183,194,154,0.604165839,CLMB_2016
9,CLMB,2016,110,190,155,155,0.579249243,CLMB_2016
10,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
15,CLMB,2016,124,218,86,168,0.388170077,CLMB_2016
20,CLMB,2016,111,183,134,160,0.888376527,CLMB_2016
22,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
29,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
30,CLMB,2016,116,200,143,161,0.5556502,CLMB_2016
37,CLMB,2016,119,218,46,158,0.147768115,CLMB_2016
41,CLMB,2016,116,193,166,138,0.343939255,CLMB_2016
42,CLMB,2016,112,183,157,164,0.4932813,CLMB_2016
43,CLMB,2016,109,200,130,156,0.584195214,CLMB_2016
44,CLMB,2016,115,200,153,142,0.49611625,CLMB_2016
45,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
47,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
50,CLMB,2016,120,200,99,150,0.21313359,CLMB_2016
55,CLMB,2016,NA,NA,19,134,0.035,CLMB_2016
59,CLMB,2016,124,190,140,136,0.261482447,CLMB_2016
63,CLMB,2016,127,207,62,146,0.234527682,CLMB_2016
65,CLMB,2016,112,190,119,152,0.263376,CLMB_2016
66,CLMB,2016,111,218,57,171,0.219956121,CLMB_2016
67,CLMB,2016,127,207,76,151,0.188996667,CLMB_2016
69,CLMB,2016,110,207,109,163,0.4331072,CLMB_2016
71,CLMB,2016,116,209,202,180,0.7588056,CLMB_2016
73,CLMB,2016,119,200,114,158,0.201532648,CLMB_2016
75,CLMB,2016,111,197,83,168,0.616200453,CLMB_2016
78,CLMB,2016,112,179,103,161,0.282235022,CLMB_2016
80,CLMB,2016,115,187,99,165,0.357738596,CLMB_2016
86,CLMB,2016,116,218,128,149,0.3288542,CLMB_2016
90,CLMB,2016,103,204,137,152,0.497365214,CLMB_2016
97,CLMB,2016,111,187,68,164,0.323864688,CLMB_2016
117,CLMB,2016,110,200,97,162,0.338574029,CLMB_2016
118,CLMB,2016,112,193,118,161,0.468098771,CLMB_2016
122,CLMB,2016,109,179,110,143,0.259195429,CLMB_2016
126,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
130,CLMB,2016,126,200,88,147,0.379751442,CLMB_2016
132,CLMB,2016,110,NA,113,164,0.523336033,CLMB_2016
143,CLMB,2016,112,221,160,191,0.713320022,CLMB_2016
151,CLMB,2016,116,190,62,152,NA,CLMB_2016
155,CLMB,2016,121,200,97,159,0.380355792,CLMB_2016
158,CLMB,2016,112,181,188,136,0.438472267,CLMB_2016
167,CLMB,2016,112,190,78,147,0.267568315,CLMB_2016
172,CLMB,2016,120,209,92,161,0.232764316,CLMB_2016
173,CLMB,2016,127,204,78,126,0.165094147,CLMB_2016
179,CLMB,2016,118,190,53,159,0.08618248,CLMB_2016
185,CLMB,2016,110,176,134,147,0.39590693,CLMB_2016
189,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
203,CLMB,2016,116,193,160,135,0.457063367,CLMB_2016
206,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
224,CLMB,2016,106,193,125,168,0.682110501,CLMB_2016
225,CLMB,2016,112,187,112,164,0.34926584,CLMB_2016
239,CLMB,2016,112,207,103,168,0.50121916,CLMB_2016
244,CLMB,2016,103,193,115,190,0.495976826,CLMB_2016
246,CLMB,2016,127,193,113,151,0.32609587,CLMB_2016
248,CLMB,2016,109,225,114,160,0.622366023,CLMB_2016
258,CLMB,2016,112,179,143,143,0.398512971,CLMB_2016
259,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
261,CLMB,2016,109,197,123,170,0.4422522,CLMB_2016
262,CLMB,2016,103,193,97,147,0.413809751,CLMB_2016
270,CLMB,2016,109,193,112,184,0.882103031,CLMB_2016
271,CLMB,2016,110,207,200,149,0.903273724,CLMB_2016
273,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
274,CLMB,2016,113,193,124,164,0.430072415,CLMB_2016
275,CLMB,2016,112,193,200,152,0.546022068,CLMB_2016
281,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
282,CLMB,2016,104.5,181,132.5,133.5,0.270996687,CLMB_2016
283,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
286,CLMB,2016,116,181,65,146,0.172586224,CLMB_2016
288,CLMB,2016,127,211,57,132,0.172492732,CLMB_2016
289,CLMB,2016,112,202,58,149,0.173432235,CLMB_2016
290,CLMB,2016,112,197,76,171,0.216328492,CLMB_2016
292,CLMB,2016,118,216,66,192,0.265898759,CLMB_2016
293,CLMB,2016,127,200,79,143,0.143492085,CLMB_2016
299,CLMB,2016,123,202,83,135,0.263469396,CLMB_2016
322,CLMB,2016,116,204,106,147,0.429959476,CLMB_2016
326,CLMB,2016,106,200,95,155,0.342623957,CLMB_2016
327,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
330,CLMB,2016,102,190,268,156,0.606766529,CLMB_2016
332,CLMB,2016,119,193,42,144,0.104846675,CLMB_2016
337,CLMB,2016,112,181,143,140,0.334617049,CLMB_2016
338,CLMB,2016,119,211,NA,168,0.16277637,CLMB_2016
341,CLMB,2016,109,183,121,135,0.233304059,CLMB_2016
344,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
352,CLMB,2016,111,209,90,142,0.268031636,CLMB_2016
354,CLMB,2016,119,204,94,150,0.227370167,CLMB_2016
364,CLMB,2016,124,197,61,158,0.205048438,CLMB_2016
365,CLMB,2016,111,190,146,161,0.450962481,CLMB_2016
373,CLMB,2016,113,197,149,150,0.511882551,CLMB_2016
382,CLMB,2016,111,193,83,168,0.454424279,CLMB_2016
2,CLMB,2016,124,221,79,160,0.305388673,CLMB_2016
4,CLMB,2016,116,204,138,150,0.39857297,CLMB_2016
5,CLMB,2016,120,190,71,135,0.173415966,CLMB_2016
7,CLMB,2016,110,176,73,140,0.238954136,CLMB_2016
8,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
11,CLMB,2016,124,200,98,148,0.311408354,CLMB_2016
12,CLMB,2016,116,190,124,147,0.401360194,CLMB_2016
13,CLMB,2016,119,218,55,144,0.255544789,CLMB_2016
14,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
16,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
19,CLMB,2016,109,190,136,151,0.438472267,CLMB_2016
27,CLMB,2016,119,193,102,142,0.33395711,CLMB_2016
28,CLMB,2016,103,183,135,163,0.814816175,CLMB_2016
31,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
32,CLMB,2016,116,193,171,176,0.56642301,CLMB_2016
34,CLMB,2016,115,190,113,162,0.406316214,CLMB_2016
35,CLMB,2016,119,207,79,182,0.261067396,CLMB_2016
38,CLMB,2016,127,211,49,145,NA,CLMB_2016
39,CLMB,2016,127,207,74,128,0.163868096,CLMB_2016
46,CLMB,2016,109,200,161,161,0.763546533,CLMB_2016
48,CLMB,2016,116,179,73,156,0.187693241,CLMB_2016
52,CLMB,2016,103,176,206,150,0.56245408,CLMB_2016
54,CLMB,2016,111,193,88,162,0.332282512,CLMB_2016
57,CLMB,2016,122,197,124,156,0.22963095,CLMB_2016
58,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
62,CLMB,2016,112,190,98,150,0.339272065,CLMB_2016
70,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
72,CLMB,2016,112,187,126,155,0.319840513,CLMB_2016
79,CLMB,2016,116,190,106,157,0.334466828,CLMB_2016
81,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
84,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
85,CLMB,2016,112,193,162,151,0.517945365,CLMB_2016
87,CLMB,2016,112,190,105,147,0.264595333,CLMB_2016
88,CLMB,2016,96,202,185,155,0.9752228,CLMB_2016
93,CLMB,2016,125,209,89,182,0.307794571,CLMB_2016
94,CLMB,2016,111,181,114,144,0.235013246,CLMB_2016
115,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
128,CLMB,2016,147,NA,23,137,0.067256745,CLMB_2016
131,CLMB,2016,119,200,148,147,0.468586777,CLMB_2016
137,CLMB,2016,110,200,79,171,0.3175144,CLMB_2016
159,CLMB,2016,116,197,153,157,0.849702945,CLMB_2016
164,CLMB,2016,119,197,103,148,0.334008655,CLMB_2016
194,CLMB,2016,116,223,169,178,0.658034725,CLMB_2016
201,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
202,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
204,CLMB,2016,127,179,98,127,0.132588431,CLMB_2016
205,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
207,CLMB,2016,119,190,78,144,0.252715543,CLMB_2016
208,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
209,CLMB,2016,119,179,56,126,0.056205965,CLMB_2016
210,CLMB,2016,109,207,82,161,0.270050907,CLMB_2016
212,CLMB,2016,116,190,115,147,0.697197586,CLMB_2016
215,CLMB,2016,112,211,101,148,0.2930058,CLMB_2016
222,CLMB,2016,120,193,63,163,0.18597272,CLMB_2016
227,CLMB,2016,116,190,124,142,0.424562112,CLMB_2016
228,CLMB,2016,109,190,243,155,0.967948211,CLMB_2016
231,CLMB,2016,124,179,102,146,0.40599284,CLMB_2016
234,CLMB,2016,109,200,116,171,0.320182588,CLMB_2016
236,CLMB,2016,112,204,94,138,0.295362233,CLMB_2016
237,CLMB,2016,116,200,126,165,0.408623828,CLMB_2016
241,CLMB,2016,108,207,102,164,0.269995238,CLMB_2016
242,CLMB,2016,119,179,52,145,0.083998519,CLMB_2016
243,CLMB,2016,109,190,200,142,0.595281047,CLMB_2016
245,CLMB,2016,112,197,146,158,0.525015815,CLMB_2016
247,CLMB,2016,111,207,136,163,0.570054811,CLMB_2016
249,CLMB,2016,110,193,16,159,0.615307409,CLMB_2016
250,CLMB,2016,118,209,225,168,0.917905265,CLMB_2016
251,CLMB,2016,116,209,144,166,0.12,CLMB_2016
252,CLMB,2016,120,202,85,157,0.309954533,CLMB_2016
253,CLMB,2016,109,181,148,164,0.566201144,CLMB_2016
255,CLMB,2016,111,187,103,159,0.228130094,CLMB_2016
260,CLMB,2016,113,183,70,156,0.334259151,CLMB_2016
266,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
269,CLMB,2016,120,183,73,115,0.094498333,CLMB_2016
272,CLMB,2016,109,190,158,161,0.542437772,CLMB_2016
276,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
277,CLMB,2016,106,200,242,148,0.761656567,CLMB_2016
278,CLMB,2016,127,207,140,157,0.39916096,CLMB_2016
279,CLMB,2016,116,202,74,131,0.28122704,CLMB_2016
280,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
284,CLMB,2016,112,179,95,157,0.340420796,CLMB_2016
287,CLMB,2016,127,207,62,135,0.103948167,CLMB_2016
443,CLMB,2016,112,204,136,169,0.500510423,CLMB_2016
445,CLMB,2016,109,200,217,185,0.88273507,CLMB_2016
446,CLMB,2016,119,197,126,150,0.379011008,CLMB_2016
453,CLMB,2016,111,187,101,157,0.674622,CLMB_2016
455,CLMB,2016,127,197,132,141,0.236698361,CLMB_2016
456,CLMB,2016,106,193,149,164,1.376771086,CLMB_2016
457,CLMB,2016,109,202,110,161,0.5465052,CLMB_2016
461,CLMB,2016,127,207,100,155,0.440380583,CLMB_2016
462,CLMB,2016,110,200,215,163,0.815771327,CLMB_2016
465,CLMB,2016,116,216,73,139,0.190396642,CLMB_2016
468,CLMB,2016,120,197,124,155,0.405712844,CLMB_2016
472,CLMB,2016,125,197,38,120,NA,CLMB_2016
480,CLMB,2016,103,187,222,172,0.75693165,CLMB_2016
483,CLMB,2016,116,207,77,140,NA,CLMB_2016
484,CLMB,2016,126,183,104,155,0.179996825,CLMB_2016
485,CLMB,2016,111,187,68,142,0.164344928,CLMB_2016
488,CLMB,2016,106,193,132,154,0.407540293,CLMB_2016
489,CLMB,2016,112,193,87,160,0.244001214,CLMB_2016
492,CLMB,2016,99,197,225,154,0.711388892,CLMB_2016
495,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
501,CLMB,2016,127,218,71,129,0.113931638,CLMB_2016
506,CLMB,2016,112,221,100,191,0.427423231,CLMB_2016
508,CLMB,2016,128,209,96,160,0.387614982,CLMB_2016
514,CLMB,2016,111,202,61,137,0.32922,CLMB_2016
516,CLMB,2016,121,193,134,140,0.335154089,CLMB_2016
521,CLMB,2016,109,183,136,170,0.421993456,CLMB_2016
532,CLMB,2016,121,187,148,150,0.297927473,CLMB_2016
534,CLMB,2016,116,187,60,115,0.120957867,CLMB_2016
537,CLMB,2016,110,187,153,147,0.573024022,CLMB_2016
540,CLMB,2016,109,187,285,143,0.63053779,CLMB_2016
545,CLMB,2016,127,221,64,175,0.2736928,CLMB_2016
552,CLMB,2016,119,193,93,138,0.274542526,CLMB_2016
561,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
565,CLMB,2016,103,193,84,160,0.22523189,CLMB_2016
578,CLMB,2016,NA,204,27,134,0.073,CLMB_2016
581,CLMB,2016,103,190,169,147,0.4272544,CLMB_2016
585,CLMB,2016,112,176,154,135,0.3043456,CLMB_2016
592,CLMB,2016,112,218,149,155,0.415394779,CLMB_2016
594,CLMB,2016,119,207,69,162,0.418391371,CLMB_2016
600,CLMB,2016,116,207,174,155,0.589187055,CLMB_2016
605,CLMB,2016,102,193,151,168,0.540879872,CLMB_2016
629,CLMB,2016,119,NA,91,165,0.275783936,CLMB_2016
641,CLMB,2016,110,190,104,150,0.296896582,CLMB_2016
648,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
663,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
669,CLMB,2016,112,193,116,126,0.278455089,CLMB_2016
716,CLMB,2016,112,207,123,156,0.526705955,CLMB_2016
718,CLMB,2016,123,193,240,137,0.470481064,CLMB_2016
720,CLMB,2016,109,190,158,170,0.950167242,CLMB_2016
724,CLMB,2016,121,200,59,143,0.204292211,CLMB_2016
725,CLMB,2016,147,197,77,142,0.206882205,CLMB_2016
733,CLMB,2016,116,204,101,145,0.388264891,CLMB_2016
753,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
755,CLMB,2016,118,193,185,149,0.445344873,CLMB_2016
757,CLMB,2016,112,200,135,150,0.566197007,CLMB_2016
761,CLMB,2016,116,200,84,156,0.332161642,CLMB_2016
762,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
772,CLMB,2016,113,187,144,151,0.300171176,CLMB_2016
774,CLMB,2016,119,200,109,166,0.28576296,CLMB_2016
775,CLMB,2016,121,200,141,156,0.261482447,CLMB_2016
776,CLMB,2016,117,200,97,164,0.3288542,CLMB_2016
779,CLMB,2016,109,181,116,146,0.369296142,CLMB_2016
780,CLMB,2016,112,200,100,172,0.602928443,CLMB_2016
786,CLMB,2016,125,207,51,123,0.069,CLMB_2016
788,CLMB,2016,124,221,172,155,0.570807358,CLMB_2016
789,CLMB,2016,119,197,80,144,0.282827953,CLMB_2016
790,CLMB,2016,113,200,115,137,0.293355696,CLMB_2016
795,CLMB,2016,111,176,97,140,0.1984465,CLMB_2016
802,CLMB,2016,110,207,149,170,0.554248652,CLMB_2016
803,CLMB,2016,120,190,210,144,0.432081452,CLMB_2016
804,CLMB,2016,127,221,44,142,0.09979024,CLMB_2016
806,CLMB,2016,119,202,114,142,0.1984465,CLMB_2016
809,CLMB,2016,112,221,68,140,0.138551738,CLMB_2016
810,CLMB,2016,120,193,46,153,0.199992836,CLMB_2016
811,CLMB,2016,127,207,140,117,0.172098141,CLMB_2016
813,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
815,CLMB,2016,124,190,160,174,0.65414823,CLMB_2016
821,CLMB,2016,111,204,80,170,0.708123562,CLMB_2016
824,CLMB,2016,110,204,184,168,0.757704818,CLMB_2016
324,CLMB,2016,111,190,184,145,0.544726539,CLMB_2016
175,CLMB,2016,109,202,133,170,0.762442283,CLMB_2016
380,CLMB,2016,99,200,86,160,0.351168,CLMB_2016
161,CLMB,2016,116,197,112,156,0.692018564,CLMB_2016
296,CLMB,2016,113,193,113,170,0.420603491,CLMB_2016
359,CLMB,2016,123,209,103,170,0.41462961,CLMB_2016
376,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
389,CLMB,2016,112,202,174,156,0.54332433,CLMB_2016
346,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
193,CLMB,2016,121,223,62,170,0.221954288,CLMB_2016
375,CLMB,2016,127,221,37,140,0.066441645,CLMB_2016
392,CLMB,2016,110,193,77,151,0.270895222,CLMB_2016
200,CLMB,2016,124,190,72,148,0.19504456,CLMB_2016
156,CLMB,2016,113,204,85,155,0.263456175,CLMB_2016
396,CLMB,2016,119,200,138,136,0.429718737,CLMB_2016
257,CLMB,2016,118,NA,112,153,0.41730464,CLMB_2016
145,CLMB,2016,118,200,66,156,0.157245227,CLMB_2016
301,CLMB,2016,103,187,127,161,0.554868145,CLMB_2016
165,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
345,CLMB,2016,119,183,119,129,0.307119583,CLMB_2016
61,CLMB,2016,116,207,97,201,0.515261871,CLMB_2016
333,CLMB,2016,116,NA,92,146,0.313526778,CLMB_2016
391,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
334,CLMB,2016,109,200,189,166,0.998259559,CLMB_2016
68,CLMB,2016,127,216,43,166,0.121232771,CLMB_2016
399,CLMB,2016,118,179,137,155,0.524150756,CLMB_2016
317,CLMB,2016,109,197,177,145,0.325811815,CLMB_2016
398,CLMB,2016,108,200,106,139,0.186773176,CLMB_2016
350,CLMB,2016,109,202,105,160,0.410578966,CLMB_2016
17,CLMB,2016,116,204,112,156,0.523048275,CLMB_2016
181,CLMB,2016,119,193,101,146,0.210301745,CLMB_2016
192,CLMB,2016,111,202,115,150,0.389953719,CLMB_2016
335,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
368,CLMB,2016,116,190,133,142,0.301405525,CLMB_2016
125,CLMB,2016,127,197,126,149,0.293355696,CLMB_2016
394,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
336,CLMB,2016,109,209,106,160,NA,CLMB_2016
379,CLMB,2016,103,209,117,161,0.539811967,CLMB_2016
233,CLMB,2016,119,193,69,140,0.153523446,CLMB_2016
33,CLMB,2016,116,179,126,145,0.279412672,CLMB_2016
362,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
49,CLMB,2016,116,190,70,156,0.22226008,CLMB_2016
390,CLMB,2016,116,209,79,154,0.373137361,CLMB_2016
191,CLMB,2016,109,187,146,150,0.377411805,CLMB_2016
340,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
199,CLMB,2016,109,193,176,163,0.648369741,CLMB_2016
371,CLMB,2016,115,207,160,152,0.5953395,CLMB_2016
56,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
310,CLMB,2016,109,204,118,151,0.353459426,CLMB_2016
123,CLMB,2016,116,211,118,144,0.313734467,CLMB_2016
264,CLMB,2016,123,207,88,177,0.400443846,CLMB_2016
372,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
53,CLMB,2016,127,223,31,126,0.034472992,CLMB_2016
177,CLMB,2016,119,200,102,145,0.330089228,CLMB_2016
136,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
367,CLMB,2016,112,200,136,142,0.476128058,CLMB_2016
21,CLMB,2016,119,187,97,150,0.172713877,CLMB_2016
312,CLMB,2016,116,209,92,148,0.222083356,CLMB_2016
361,CLMB,2016,111,187,91,131,0.129597714,CLMB_2016
393,CLMB,2016,122,207,86,166,0.398894141,CLMB_2016
320,CLMB,2016,112,193,77,152,0.225888816,CLMB_2016
363,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
360,CLMB,2016,117,187,193,160,0.58340571,CLMB_2016
104,CLMB,2016,117,179,50,138,0.135334007,CLMB_2016
100,CLMB,2016,112,202,177,161,0.5556502,CLMB_2016
98,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
101,CLMB,2016,NA,NA,NA,NA,NA,CLMB_2016
99,CLMB,2016,112,200,109,134,0.264097974,CLMB_2016
406,CLMB,2016,112,193,85,173,0.375771951,CLMB_2016
408,CLMB,2016,116,197,142,137,0.425714992,CLMB_2016
409,CLMB,2016,99,193,125,142,0.343512966,CLMB_2016
410,CLMB,2016,127,193,47,151,0.108358089,CLMB_2016
411,CLMB,2016,124,204,163,142,0.4195726,CLMB_2016
412,CLMB,2016,110,207,107,169,0.782201456,CLMB_2016
414,CLMB,2016,96,202,145,175,0.637532392,CLMB_2016
420,CLMB,2016,127,223,96,149,0.290247915,CLMB_2016
422,CLMB,2016,119,183,179,150,0.490007132,CLMB_2016
423,CLMB,2016,103,200,255,168,0.916591834,CLMB_2016
424,CLMB,2016,109,207,99,140,0.488583383,CLMB_2016
426,CLMB,2016,116,200,79,155,0.22646731,CLMB_2016
428,CLMB,2016,120,197,110,144,0.329336745,CLMB_2016
431,CLMB,2016,110,200,132,152,0.425335449,CLMB_2016
432,CLMB,2016,112,200,91,167,0.37807127,CLMB_2016
433,CLMB,2016,119,207,80,157,0.179110687,CLMB_2016
436,CLMB,2016,116,197,123,161,0.380793284,CLMB_2016
438,CLMB,2016,112,187,156,161,0.4082328,CLMB_2016
439,CLMB,2016,127,200,31,116,0.041,CLMB_2016
442,CLMB,2016,120,200,153,161,0.585212338,CLMB_2016
291,KBSM,2016,NA,NA,NA,NA,NA,KBSM_2016
294,KBSM,2016,118,193,147,145,0.392963142,KBSM_2016
297,KBSM,2016,118,207,92,145,0.33986423,KBSM_2016
298,KBSM,2016,118,195,88,130,0.24194123,KBSM_2016
300,KBSM,2016,118,207,73,170,0.341636995,KBSM_2016
307,KBSM,2016,116,204,250,165,0.504605852,KBSM_2016
323,KBSM,2016,118,200,132,160,0.286834831,KBSM_2016
388,KBSM,2016,118,195,118,170,0.402476816,KBSM_2016
18,KBSM,2016,116,193,169,150,0.360017425,KBSM_2016
23,KBSM,2016,116,214,65,175,0.189359742,KBSM_2016
26,KBSM,2016,118,211,138,180,0.678939077,KBSM_2016
36,KBSM,2016,123,209,87,180,0.401085133,KBSM_2016
64,KBSM,2016,118,200,80,155,0.164909747,KBSM_2016
74,KBSM,2016,116,209,161,205,0.691769525,KBSM_2016
76,KBSM,2016,NA,NA,NA,NA,NA,KBSM_2016
83,KBSM,2016,116,209,110,160,0.664395652,KBSM_2016
89,KBSM,2016,116,197,136,160,0.338824653,KBSM_2016
91,KBSM,2016,118,218,113,180,0.511350102,KBSM_2016
95,KBSM,2016,116,209,204,180,0.527903314,KBSM_2016
96,KBSM,2016,116,193,43,130,0.039,KBSM_2016
102,KBSM,2016,NA,NA,NA,NA,NA,KBSM_2016
103,KBSM,2016,118,207,190,150,0.755603466,KBSM_2016
105,KBSM,2016,118,209,127,190,0.426950653,KBSM_2016
106,KBSM,2016,116,200,150,160,0.515762652,KBSM_2016
107,KBSM,2016,116,204,165,165,0.567936205,KBSM_2016
108,KBSM,2016,NA,NA,NA,NA,NA,KBSM_2016
110,KBSM,2016,118,193,96,180,0.316879847,KBSM_2016
